year,month,hour,mean_eur_mwh
2027,3,23,116.79520177419354
2027,4,0,99.07086896666667
2027,4,1,94.66983586666667
2027,4,2,91.86144893333334
2027,4,3,91.458077
2027,4,4,92.14380883333334
2027,4,5,97.10324863333334
2027,4,6,111.2208763
2027,4,7,121.89468486666667
2027,4,8,97.9458229
2027,4,9,73.43928713333334
2027,4,10,48.33512063333333
2027,4,11,36.216931599999995
2027,4,12,27.721058366666668
2027,4,13,27.701199533333334
2027,4,14,27.700409966666665
2027,4,15,29.2319316
2027,4,16,44.65417156666667
2027,4,17,78.29212096666667
2027,4,18,95.50888876666666
2027,4,19,116.45117703333334
2027,4,20,123.7956638
2027,4,21,113.08629653333334
2027,4,22,109.44060206666667
2027,4,23,100.2481628
2027,5,0,92.58880219354839
2027,5,1,88.75870287096774
2027,5,2,86.09562032258064
2027,5,3,85.72339358064517
2027,5,4,85.96127929032258
2027,5,5,89.8097415483871
2027,5,6,100.10160109677419
2027,5,7,108.12411903225806
2027,5,8,86.92513996774193
2027,5,9,63.561812129032255
2027,5,10,39.84141770967742
2027,5,11,30.07819564516129
2027,5,12,24.539650451612903
2027,5,13,24.538732612903225
2027,5,14,24.52503793548387
2027,5,15,24.730410838709677
2027,5,16,36.93449725806452
2027,5,17,68.71161129032258
2027,5,18,88.67166783870968
2027,5,19,106.66178758064515
2027,5,20,112.96952183870968
2027,5,21,104.17231025806451
2027,5,22,101.12933919354839
2027,5,23,92.83016306451613
2027,6,0,70.22692156666668
2027,6,1,68.39460876666666
2027,6,2,67.7592855
2027,6,3,67.93010293333333
2027,6,4,68.55489413333333
2027,6,5,72.06412530000001
2027,6,6,76.75140710000001
2027,6,7,77.25345353333334
2027,6,8,71.20013466666666
2027,6,9,59.1260348
2027,6,10,40.72134893333334
2027,6,11,36.2532548
2027,6,12,31.247882333333333
2027,6,13,28.4998009
2027,6,14,29.384990366666667
2027,6,15,34.18165843333334
2027,6,16,42.85765166666667
2027,6,17,72.98302166666667
2027,6,18,73.28652836666667
2027,6,19,84.34439573333333
2027,6,20,86.46549253333333
2027,6,21,83.98911013333333
2027,6,22,87.24697596666667
2027,6,23,74.07984123333334
2027,7,0,82.68719019354839
2027,7,1,80.55017441935483
2027,7,2,79.79860341935485
2027,7,3,79.95289725806452
2027,7,4,80.62547058064516
2027,7,5,84.50361203225806
2027,7,6,89.63021841935485
2027,7,7,90.09741232258064
2027,7,8,83.16465232258064
2027,7,9,70.92600722580646
2027,7,10,51.070098225806454
2027,7,11,47.88429519354839
2027,7,12,41.924641096774195
2027,7,13,39.51307161290323
2027,7,14,40.192721806451615
2027,7,15,44.22459412903226
2027,7,16,54.09758661290322
2027,7,17,84.7468876451613
2027,7,18,84.95057187096775
2027,7,19,97.313399
2027,7,20,99.75322132258064
2027,7,21,96.90948429032258
2027,7,22,101.01956716129033
2027,7,23,86.88918554838709
2027,8,0,68.60635880645161
2027,8,1,66.63980687096775
2027,8,2,65.80286348387096
2027,8,3,65.78002448387097
2027,8,4,66.30049700000001
2027,8,5,69.52224951612904
2027,8,6,73.92758141935484
2027,8,7,75.00026132258064
2027,8,8,69.93741825806451
2027,8,9,59.85688919354838
2027,8,10,41.92430303225806
2027,8,11,38.678365645161286
2027,8,12,33.92002067741936
2027,8,13,31.99632641935484
2027,8,14,32.525493322580644
2027,8,15,35.91645551612903
2027,8,16,43.861336580645165
2027,8,17,70.9484909032258
2027,8,18,71.01881987096775
2027,8,19,81.07978077419355
2027,8,20,83.17150651612903
2027,8,21,80.95170751612902
2027,8,22,84.59313012903225
2027,8,23,72.18966783870968
2027,9,0,97.80415546666667
2027,9,1,95.3416126
2027,9,2,94.33594403333333
2027,9,3,94.34908573333334
2027,9,4,95.0299917
2027,9,5,99.3251366
2027,9,6,105.3471842
2027,9,7,107.23479730000001
2027,9,8,99.83925273333332
2027,9,9,85.93637063333334
2027,9,10,69.31431206666666
2027,9,11,65.11123873333334
2027,9,12,58.24151996666667
2027,9,13,55.463048699999995
2027,9,14,56.20163386666666
2027,9,15,60.992353333333334
2027,9,16,75.53228656666667
2027,9,17,99.52575426666667
2027,9,18,99.11295606666665
2027,9,19,112.6834122
2027,9,20,115.29637663333332
2027,9,21,112.06092466666668
2027,9,22,112.46127606666667
2027,9,23,102.9932884
2027,10,0,87.65161274193548
2027,10,1,85.80102490322581
2027,10,2,83.56836678125
2027,10,3,84.03643132258064
2027,10,4,85.04610548387097
2027,10,5,88.88757412903226
2027,10,6,96.2233767419355
2027,10,7,99.98757138709678
2027,10,8,100.68859725806452
2027,10,9,97.74653616129032
2027,10,10,90.81994438709677
2027,10,11,84.77859867741935
2027,10,12,76.96584777419355
2027,10,13,75.30268951612904
2027,10,14,77.65534980645162
2027,10,15,86.22456129032258
2027,10,16,97.2278549032258
2027,10,17,106.54442070967742
2027,10,18,92.22232558064516
2027,10,19,92.98375838709677
2027,10,20,92.75616454838709
2027,10,21,90.95411916129032
2027,10,22,94.14496064516128
2027,10,23,90.20263683870968
2027,11,0,110.7582561
2027,11,1,108.80133936666667
2027,11,2,107.34887016666667
2027,11,3,106.8437551
2027,11,4,107.19955406666666
2027,11,5,109.89891783333333
2027,11,6,117.8061364
2027,11,7,129.2617513666667
2027,11,8,129.8602933
2027,11,9,126.28689606666667
2027,11,10,117.9016314
2027,11,11,113.47665043333333
2027,11,12,109.25474890000001
2027,11,13,109.48226796666667
2027,11,14,111.17220520000001
2027,11,15,118.3714404
2027,11,16,132.9504091
2027,11,17,144.34828986666668
2027,11,18,125.1061832
2027,11,19,121.3643072
2027,11,20,115.5232318
2027,11,21,111.31669093333333
2027,11,22,116.4196141
2027,11,23,112.24491606666668
2027,12,0,107.44835851612903
2027,12,1,105.67212641935484
2027,12,2,104.30261719354839
2027,12,3,103.84326806451612
2027,12,4,104.12233306451613
2027,12,5,106.73973348387098
2027,12,6,109.99560767741934
2027,12,7,120.97621722580645
2027,12,8,121.66650780645162
2027,12,9,118.48587077419356
2027,12,10,118.70711167741936
2027,12,11,114.59282925806453
2027,12,12,110.20908154838709
2027,12,13,110.18009274193548
2027,12,14,112.02320722580644
2027,12,15,118.83154316129033
2027,12,16,131.66468822580646
2027,12,17,137.38095687096774
2027,12,18,126.01599016129032
2027,12,19,122.37567777419355
2027,12,20,116.7861883548387
2027,12,21,112.79282996774194
2027,12,22,115.22053270967743
2027,12,23,111.15913093548387
2028,1,0,101.04048935483871
2028,1,1,99.30059580645162
2028,1,2,98.03450019354838
2028,1,3,97.57808303225808
2028,1,4,97.85045361290322
2028,1,5,100.10372638709677
2028,1,6,102.81173329032258
2028,1,7,112.67313019354839
2028,1,8,113.23523129032259
2028,1,9,110.33234290322581
2028,1,10,109.90791877419355
2028,1,11,106.12519693548387
2028,1,12,102.5072946451613
2028,1,13,102.61791029032257
2028,1,14,104.22369658064515
2028,1,15,110.50296558064517
2028,1,16,122.1019240967742
2028,1,17,127.5020915483871
2028,1,18,117.88893358064516
2028,1,19,114.81945741935483
2028,1,20,109.89796422580645
2028,1,21,106.2776000967742
2028,1,22,108.12615783870969
2028,1,23,104.58423645161291
2028,2,0,120.15456868965518
2028,2,1,118.12788913793102
2028,2,2,116.77047917241379
2028,2,3,116.19382300000001
2028,2,4,116.5356675862069
2028,2,5,119.22994262068966
2028,2,6,121.9043732413793
2028,2,7,133.01402206896552
2028,2,8,129.70596903448276
2028,2,9,126.19839703448275
2028,2,10,126.76027406896551
2028,2,11,122.65302393103448
2028,2,12,119.03914734482758
2028,2,13,119.19801131034484
2028,2,14,120.99737362068966
2028,2,15,127.60261220689655
2028,2,16,140.22887120689654
2028,2,17,146.37814720689653
2028,2,18,134.06888368965517
2028,2,19,130.49148079310345
2028,2,20,128.71850027586206
2028,2,21,124.54295231034483
2028,2,22,127.85995737931034
2028,2,23,123.81738962068965
2028,3,0,100.24797732258064
2028,3,1,98.67385741935485
2028,3,2,98.0758515
2028,3,3,97.08568232258065
2028,3,4,97.28148577419356
2028,3,5,99.42188983870969
2028,3,6,105.3906451935484
2028,3,7,114.24878274193549
2028,3,8,112.48656522580644
2028,3,9,109.47310848387096
2028,3,10,99.38341183870969
2028,3,11,96.09124064516129
2028,3,12,92.91081348387097
2028,3,13,92.96243906451613
2028,3,14,94.33844222580645
2028,3,15,99.48718677419355
2028,3,16,107.88003496774193
2028,3,17,123.43295280645161
2028,3,18,107.15063403225807
2028,3,19,104.28855241935484
2028,3,20,102.04529151612903
2028,3,21,98.74682993548386
2028,3,22,103.02634725806452
2028,3,23,99.81012870967741
2028,4,0,62.42014006666667
2028,4,1,60.35777013333333
2028,4,2,58.90762973333334
2028,4,3,58.536792766666665
2028,4,4,58.593629699999994
2028,4,5,60.52737316666666
2028,4,6,64.89018263333334
2028,4,7,69.3093087
2028,4,8,59.34229843333333
2028,4,9,48.975287933333334
2028,4,10,31.865863466666667
2028,4,11,27.905214066666666
2028,4,12,22.434579366666664
2028,4,13,21.202198666666668
2028,4,14,21.9457819
2028,4,15,25.412128166666665
2028,4,16,33.3751154
2028,4,17,53.08314736666667
2028,4,18,60.999859666666666
2028,4,19,70.2322735
2028,4,20,72.92920276666668
2028,4,21,68.8355189
2028,4,22,67.19004576666666
2028,4,23,62.83851313333333
2028,5,0,51.76464780645161
2028,5,1,50.072459967741935
2028,5,2,49.013125064516124
2028,5,3,48.753912387096776
2028,5,4,48.908422032258066
2028,5,5,50.6949450967742
2028,5,6,54.92271425806452
2028,5,7,59.48845209677419
2028,5,8,51.565836129032256
2028,5,9,42.961083161290325
2028,5,10,25.936149677419355
2028,5,11,22.313304677419357
2028,5,12,16.84050919354839
2028,5,13,15.715321870967742
2028,5,14,16.40505570967742
2028,5,15,20.075752741935485
2028,5,16,28.196141096774195
2028,5,17,46.86713464516129
2028,5,18,51.99926032258064
2028,5,19,59.72319129032258
2028,5,20,62.04223383870968
2028,5,21,58.49247193548387
2028,5,22,56.30469129032258
2028,5,23,52.64863193548387
2028,6,0,44.707107400000005
2028,6,1,43.6649119
2028,6,2,43.104578466666666
2028,6,3,42.927512099999994
2028,6,4,43.0889144
2028,6,5,44.514872133333334
2028,6,6,46.7470701
2028,6,7,48.62352133333333
2028,6,8,46.31087973333333
2028,6,9,41.0485451
2028,6,10,24.517360766666666
2028,6,11,22.23091163333333
2028,6,12,18.19345666666667
2028,6,13,17.1966815
2028,6,14,17.39094993333333
2028,6,15,20.9761403
2028,6,16,28.288327666666664
2028,6,17,49.0511871
2028,6,18,48.10029276666667
2028,6,19,52.547378566666666
2028,6,20,53.417550399999996
2028,6,21,52.18102516666667
2028,6,22,55.33097346666667
2028,6,23,46.662421333333334
2028,7,0,70.37285174193548
2028,7,1,68.81885019354839
2028,7,2,67.98366516129033
2028,7,3,67.69772999999999
2028,7,4,67.88949396774194
2028,7,5,69.90803883870967
2028,7,6,73.07151567741936
2028,7,7,74.97486393548387
2028,7,8,71.17003287096773
2028,7,9,62.952159774193554
2028,7,10,44.07837764516129
2028,7,11,40.728299032258064
2028,7,12,35.22660664516129
2028,7,13,33.72514667741935
2028,7,14,33.995155258064514
2028,7,15,38.646794
2028,7,16,48.43479361290322
2028,7,17,73.63781354838709
2028,7,18,72.23199925806452
2028,7,19,78.88536783870967
2028,7,20,80.12978458064516
2028,7,21,78.17932519354838
2028,7,22,83.08972822580645
2028,7,23,72.7790330967742
2028,8,0,53.4081775483871
2028,8,1,52.093253612903226
2028,8,2,51.351692354838704
2028,8,3,51.08436083870968
2028,8,4,51.2417295483871
2028,8,5,52.86215622580645
2028,8,6,55.39623048387097
2028,8,7,57.33886087096774
2028,8,8,54.679666677419355
2028,8,9,48.469866612903225
2028,8,10,31.16161151612903
2028,8,11,28.269691193548386
2028,8,12,23.803911870967745
2028,8,13,22.68689322580645
2028,8,14,22.88794719354839
2028,8,15,26.922427870967745
2028,8,16,34.950513838709675
2028,8,17,56.75780425806451
2028,8,18,55.88071861290322
2028,8,19,61.06415467741935
2028,8,20,62.145841806451614
2028,8,21,60.74703774193548
2028,8,22,64.40808490322581
2028,8,23,55.230722645161286
2028,9,0,83.37551549999999
2028,9,1,81.51977376666667
2028,9,2,80.51323246666666
2028,9,3,80.15238046666667
2028,9,4,80.38156753333332
2028,9,5,82.8178387
2028,9,6,86.73266183333334
2028,9,7,90.02152296666667
2028,9,8,85.85747143333333
2028,9,9,76.5677393
2028,9,10,60.65295786666666
2028,9,11,56.55609996666667
2028,9,12,50.225724199999995
2028,9,13,48.429701300000005
2028,9,14,48.754389599999996
2028,9,15,54.01290073333333
2028,9,16,68.50802116666667
2028,9,17,86.49305396666666
2028,9,18,84.75044906666668
2028,9,19,92.47672676666666
2028,9,20,93.90304366666666
2028,9,21,91.58591396666667
2028,9,22,92.3569523
2028,9,23,86.78828933333334
2028,10,0,83.00367245161291
2028,10,1,81.13231503225806
2028,10,2,79.5335389375
2028,10,3,79.51864996774194
2028,10,4,80.21567558064515
2028,10,5,83.47540135483871
2028,10,6,89.53953038709678
2028,10,7,95.64984670967742
2028,10,8,96.33667067741936
2028,10,9,91.96008325806451
2028,10,10,84.12058629032258
2028,10,11,79.41914712903225
2028,10,12,73.96502983870967
2028,10,13,72.53209496774194
2028,10,14,73.7995032580645
2028,10,15,81.07584651612903
2028,10,16,92.18540119354839
2028,10,17,102.27490867741935
2028,10,18,91.55094941935484
2028,10,19,92.66854541935484
2028,10,20,89.92359364516129
2028,10,21,87.13420664516129
2028,10,22,88.9052656451613
2028,10,23,85.38743048387097
2028,11,0,107.78938416666666
2028,11,1,106.11820116666667
2028,11,2,105.0250019
2028,11,3,104.57482563333333
2028,11,4,104.80914353333333
2028,11,5,107.0701124
2028,11,6,112.95543633333334
2028,11,7,122.11789316666666
2028,11,8,123.07847480000001
2028,11,9,119.92060289999999
2028,11,10,112.1808975
2028,11,11,108.92558376666666
2028,11,12,105.832939
2028,11,13,105.8149022
2028,11,14,107.68446786666667
2028,11,15,113.26711203333333
2028,11,16,125.4520179
2028,11,17,135.16322226666665
2028,11,18,119.1047409
2028,11,19,116.48830986666667
2028,11,20,111.89659523333333
2028,11,21,108.49762743333334
2028,11,22,112.45001206666667
2028,11,23,109.2071458
2028,12,0,101.38285316129033
2028,12,1,99.67212577419356
2028,12,2,98.5098249032258
2028,12,3,97.9952174516129
2028,12,4,98.0877299032258
2028,12,5,99.97425622580646
2028,12,6,102.08521464516129
2028,12,7,110.2590166451613
2028,12,8,111.11721093548387
2028,12,9,108.54866238709677
2028,12,10,107.31222319354839
2028,12,11,104.11453535483871
2028,12,12,100.99024158064516
2028,12,13,100.63678716129031
2028,12,14,102.58163587096773
2028,12,15,108.18863132258063
2028,12,16,118.56183377419354
2028,12,17,122.95337635483871
2028,12,18,115.73726064516129
2028,12,19,113.41528419354839
2028,12,20,109.3316253548387
2028,12,21,106.16797867741936
2028,12,22,107.03529348387097
2028,12,23,103.91167122580646
2029,1,0,71.12514229032257
2029,1,1,69.99085980645161
2029,1,2,69.24372929032259
2029,1,3,68.92639270967742
2029,1,4,69.0612055483871
2029,1,5,70.57816116129032
2029,1,6,73.1084010967742
2029,1,7,80.26330070967742
2029,1,8,80.88427164516129
2029,1,9,78.86540403225806
2029,1,10,76.79017890322581
2029,1,11,74.62060777419354
2029,1,12,72.52106935483872
2029,1,13,72.48654758064515
2029,1,14,73.75716425806452
2029,1,15,77.4594714516129
2029,1,16,85.22296348387097
2029,1,17,88.3010105483871
2029,1,18,84.90347732258066
2029,1,19,83.14381451612904
2029,1,20,80.03941480645162
2029,1,21,77.73845074193548
2029,1,22,76.41090380645161
2029,1,23,74.23706980645161
2029,2,0,89.14986528571428
2029,2,1,87.70704057142858
2029,2,2,86.81938225
2029,2,3,86.415227
2029,2,4,86.61478092857143
2029,2,5,88.50386142857143
2029,2,6,91.03297135714286
2029,2,7,99.20332921428572
2029,2,8,99.99153610714286
2029,2,9,97.44343892857144
2029,2,10,95.99807582142856
2029,2,11,93.33579103571428
2029,2,12,90.95951878571428
2029,2,13,90.91602142857143
2029,2,14,92.50730210714286
2029,2,15,97.00720385714285
2029,2,16,106.06711760714286
2029,2,17,109.99203089285713
2029,2,18,104.23700467857144
2029,2,19,102.07218232142857
2029,2,20,98.20068817857143
2029,2,21,95.33293264285714
2029,2,22,95.32904217857143
2029,2,23,92.63182935714285
2029,3,0,74.7765954516129
2029,3,1,73.55997367741935
2029,3,2,72.99344773333334
2029,3,3,72.40092364516128
2029,3,4,72.48075354838709
2029,3,5,73.8863144516129
2029,3,6,77.55417938709677
2029,3,7,83.65692483870967
2029,3,8,84.17603493548388
2029,3,9,82.08910970967742
2029,3,10,72.23647706451614
2029,3,11,70.06648870967742
2029,3,12,68.04012790322581
2029,3,13,67.82122403225807
2029,3,14,69.16549890322581
2029,3,15,72.82538003225807
2029,3,16,78.48798574193549
2029,3,17,92.59214896774193
2029,3,18,82.17352038709677
2029,3,19,80.48645448387097
2029,3,20,77.66799570967743
2029,3,21,75.41393983870968
2029,3,22,76.75620041935483
2029,3,23,74.5574240967742
2029,4,0,59.57354526666666
2029,4,1,57.77004076666666
2029,4,2,56.5751233
2029,4,3,56.185127533333336
2029,4,4,56.30032716666667
2029,4,5,58.14231766666667
2029,4,6,62.0005121
2029,4,7,66.20811163333333
2029,4,8,58.49297153333334
2029,4,9,49.71564183333333
2029,4,10,32.547501933333336
2029,4,11,29.3316162
2029,4,12,24.371047066666666
2029,4,13,23.303304033333333
2029,4,14,23.823219166666668
2029,4,15,27.1722893
2029,4,16,34.70350573333334
2029,4,17,53.76493846666666
2029,4,18,60.11390156666666
2029,4,19,67.57614046666667
2029,4,20,69.51879016666666
2029,4,21,66.0738054
2029,4,22,64.44695323333333
2029,4,23,60.89016073333333
2029,5,0,50.83627416129032
2029,5,1,49.30390867741935
2029,5,2,48.39426832258065
2029,5,3,48.07905374193548
2029,5,4,48.135333483870966
2029,5,5,49.614261387096775
2029,5,6,52.55607603225806
2029,5,7,56.233727967741935
2029,5,8,50.075652806451615
2029,5,9,42.00295783870968
2029,5,10,24.599601387096776
2029,5,11,22.133209322580647
2029,5,12,18.00524441935484
2029,5,13,17.185312612903225
2029,5,14,17.58419329032258
2029,5,15,20.48388925806452
2029,5,16,27.768098677419356
2029,5,17,45.979953838709676
2029,5,18,51.56791419354839
2029,5,19,57.79128841935484
2029,5,20,59.50838412903226
2029,5,21,56.75199490322581
2029,5,22,54.65075012903226
2029,5,23,51.52141622580645
2029,6,0,43.79177443333333
2029,6,1,42.857544833333336
2029,6,2,42.3058129
2029,6,3,42.05988193333334
2029,6,4,42.12659333333333
2029,6,5,43.22372636666667
2029,6,6,45.13222163333333
2029,6,7,47.2295652
2029,6,8,45.38302409999999
2029,6,9,41.06687156666667
2029,6,10,24.381373866666667
2029,6,11,22.076595933333333
2029,6,12,18.223199466666664
2029,6,13,17.3607693
2029,6,14,17.4918486
2029,6,15,20.714738866666668
2029,6,16,28.515810633333334
2029,6,17,48.374244266666665
2029,6,18,47.51873896666667
2029,6,19,51.0207895
2029,6,20,51.6519142
2029,6,21,50.514395433333334
2029,6,22,53.54091076666667
2029,6,23,45.499873099999995
2029,7,0,69.34284416129033
2029,7,1,67.82677464516128
2029,7,2,66.89755696774193
2029,7,3,66.46751151612904
2029,7,4,66.55162396774193
2029,7,5,68.26900632258064
2029,7,6,71.30854006451612
2029,7,7,73.70303038709679
2029,7,8,70.6668710967742
2029,7,9,63.60391012903226
2029,7,10,45.17689961290323
2029,7,11,41.64522712903226
2029,7,12,36.337537258064515
2029,7,13,34.93515903225806
2029,7,14,35.12349170967742
2029,7,15,39.3719675483871
2029,7,16,49.360634612903226
2029,7,17,72.87470364516129
2029,7,18,71.76626329032258
2029,7,19,77.30027641935483
2029,7,20,78.26549629032257
2029,7,21,76.43215851612904
2029,7,22,81.01600016129032
2029,7,23,71.45259751612903
2029,8,0,51.97336012903226
2029,8,1,50.73733929032258
2029,8,2,49.977103838709674
2029,8,3,49.63515441935484
2029,8,4,49.71659729032258
2029,8,5,51.06652958064517
2029,8,6,53.382735741935484
2029,8,7,55.60708638709678
2029,8,8,53.45864032258064
2029,8,9,48.138231354838716
2029,8,10,30.986212096774196
2029,8,11,28.034667903225806
2029,8,12,23.708348516129032
2029,8,13,22.703238258064516
2029,8,14,22.842192387096777
2029,8,15,26.633635774193547
2029,8,16,34.86766825806451
2029,8,17,55.54531906451613
2029,8,18,54.88065325806452
2029,8,19,59.17146093548387
2029,8,20,60.04238316129032
2029,8,21,58.74755932258064
2029,8,22,62.17113980645162
2029,8,23,53.58179212903226
2029,9,0,84.65859676666668
2029,9,1,82.814552
2029,9,2,81.68589946666665
2029,9,3,81.1547548
2029,9,4,81.24198303333333
2029,9,5,83.23640323333333
2029,9,6,86.7724324
2029,9,7,90.33086396666666
2029,9,8,86.5794522
