year,month,hour,mean_eur_mwh
2027,3,22,122.01518493548387
2027,3,23,116.79520177419354
2027,4,0,99.07086896666667
2027,4,1,94.66983586666667
2027,4,2,91.86144893333334
2027,4,3,91.458077
2027,4,4,92.14380883333334
2027,4,5,97.10324863333334
2027,4,6,111.2208763
2027,4,7,121.89468486666667
2027,4,8,97.9458229
2027,4,9,73.43928713333334
2027,4,10,48.33512063333333
2027,4,11,36.216931599999995
2027,4,12,27.721058366666668
2027,4,13,27.701199533333334
2027,4,14,27.700409966666665
2027,4,15,29.2319316
2027,4,16,44.65417156666667
2027,4,17,78.29212096666667
2027,4,18,95.50888876666666
2027,4,19,116.45117703333334
2027,4,20,123.79566383333334
2027,4,21,113.08629653333334
2027,4,22,109.44060206666667
2027,4,23,100.2481628
2027,5,0,92.58880219354839
2027,5,1,88.75870287096774
2027,5,2,86.09562032258064
2027,5,3,85.72339358064517
2027,5,4,85.96127929032258
2027,5,5,89.8097415483871
2027,5,6,100.10160109677419
2027,5,7,108.12411903225806
2027,5,8,86.92513996774193
2027,5,9,63.561812129032255
2027,5,10,39.84141770967742
2027,5,11,30.07819564516129
2027,5,12,24.539650451612903
2027,5,13,24.538732612903225
2027,5,14,24.52503793548387
2027,5,15,24.730410838709677
2027,5,16,36.93449725806452
2027,5,17,68.71161129032258
2027,5,18,88.67166783870968
2027,5,19,106.66178758064515
2027,5,20,112.96952183870968
2027,5,21,104.17231025806451
2027,5,22,101.12933919354839
2027,5,23,92.83016306451613
2027,6,0,70.22692156666668
2027,6,1,68.39460876666666
2027,6,2,67.7592855
2027,6,3,67.93010293333333
2027,6,4,68.55489413333333
2027,6,5,72.06412530000001
2027,6,6,76.75140710000001
2027,6,7,77.25345353333334
2027,6,8,71.20013466666666
2027,6,9,59.1260348
2027,6,10,40.72134893333334
2027,6,11,36.2532548
2027,6,12,31.247882333333333
2027,6,13,28.4998009
2027,6,14,29.384990366666667
2027,6,15,34.18165843333334
2027,6,16,42.85765166666667
2027,6,17,72.98302166666667
2027,6,18,73.28652836666667
2027,6,19,84.34439573333333
2027,6,20,86.46549253333333
2027,6,21,83.98911013333333
2027,6,22,87.24697596666667
2027,6,23,74.07984123333334
2027,7,0,82.68719019354839
2027,7,1,80.55017441935483
2027,7,2,79.79860341935485
2027,7,3,79.95289725806452
2027,7,4,80.62547058064516
2027,7,5,84.50361203225806
2027,7,6,89.63021841935485
2027,7,7,90.09741232258064
2027,7,8,83.16465232258064
2027,7,9,70.92600722580646
2027,7,10,51.070098225806454
2027,7,11,47.88429519354839
2027,7,12,41.924641096774195
2027,7,13,39.51307161290323
2027,7,14,40.192721806451615
2027,7,15,44.22459412903226
2027,7,16,54.09758661290322
2027,7,17,84.7468876451613
2027,7,18,84.95057187096775
2027,7,19,97.31339896774195
2027,7,20,99.75322132258064
2027,7,21,96.90948429032258
2027,7,22,101.01956716129033
2027,7,23,86.88918554838709
2027,8,0,68.60635880645161
2027,8,1,66.63980687096775
2027,8,2,65.80286348387096
2027,8,3,65.78002448387097
2027,8,4,66.30049700000001
2027,8,5,69.52224948387097
2027,8,6,73.92758141935484
2027,8,7,75.00026132258064
2027,8,8,69.93741825806451
2027,8,9,59.85688919354838
2027,8,10,41.92430303225806
2027,8,11,38.678365645161286
2027,8,12,33.92002067741936
2027,8,13,31.99632641935484
2027,8,14,32.525493322580644
2027,8,15,35.91645551612903
2027,8,16,43.861336580645165
2027,8,17,70.9484909032258
2027,8,18,71.01881987096775
2027,8,19,81.07978077419355
2027,8,20,83.17150651612903
2027,8,21,80.95170751612902
2027,8,22,84.59313012903225
2027,8,23,72.18966783870968
2027,9,0,97.80415546666667
2027,9,1,95.3416126
2027,9,2,94.33594403333333
2027,9,3,94.34908573333334
2027,9,4,95.0299917
2027,9,5,99.3251366
2027,9,6,105.3471842
2027,9,7,107.23479730000001
2027,9,8,99.83925273333332
2027,9,9,85.93637063333334
2027,9,10,69.31431206666666
2027,9,11,65.11123873333334
2027,9,12,58.24151996666667
2027,9,13,55.463048699999995
2027,9,14,56.20163386666666
2027,9,15,60.992353333333334
2027,9,16,75.53228656666667
2027,9,17,99.52575426666667
2027,9,18,99.11295606666665
2027,9,19,112.6834122
2027,9,20,115.29637663333332
2027,9,21,112.06092466666668
2027,9,22,112.46127606666667
2027,9,23,102.9932884
2027,10,0,87.65161274193548
2027,10,1,85.80102490322581
2027,10,2,83.56836678125
2027,10,3,84.03643132258064
2027,10,4,85.04610548387097
2027,10,5,88.88757412903226
2027,10,6,96.2233767419355
2027,10,7,99.98757138709678
2027,10,8,100.68859725806452
2027,10,9,97.74653616129032
2027,10,10,90.81994438709677
2027,10,11,84.77859867741935
2027,10,12,76.96584777419355
2027,10,13,75.30268951612904
2027,10,14,77.65534980645162
2027,10,15,86.22456129032258
2027,10,16,97.2278549032258
2027,10,17,106.54442070967742
2027,10,18,92.22232561290322
2027,10,19,92.98375838709677
2027,10,20,92.75616454838709
2027,10,21,90.95411916129032
2027,10,22,94.14496064516128
2027,10,23,90.20263683870968
2027,11,0,110.7582561
2027,11,1,108.80133936666667
2027,11,2,107.34887016666667
2027,11,3,106.8437551
2027,11,4,107.19955409999999
2027,11,5,109.89891783333333
2027,11,6,117.8061364
2027,11,7,129.2617513666667
2027,11,8,129.8602933
2027,11,9,126.28689606666667
2027,11,10,117.9016314
2027,11,11,113.47665043333333
2027,11,12,109.25474890000001
2027,11,13,109.48226796666667
2027,11,14,111.17220520000001
2027,11,15,118.3714404
2027,11,16,132.9504091
2027,11,17,144.34828986666668
2027,11,18,125.1061832
2027,11,19,121.3643072
2027,11,20,115.5232318
2027,11,21,111.31669093333333
2027,11,22,116.4196141
2027,11,23,112.24491606666668
2027,12,0,107.44835851612903
2027,12,1,105.67212641935484
2027,12,2,104.30261719354839
2027,12,3,103.84326806451612
2027,12,4,104.12233309677418
2027,12,5,106.73973348387098
2027,12,6,109.99560767741934
2027,12,7,120.97621722580645
2027,12,8,121.66650780645162
2027,12,9,118.48587077419356
2027,12,10,118.70711167741936
2027,12,11,114.59282925806453
2027,12,12,110.20908154838709
2027,12,13,110.18009274193548
2027,12,14,112.02320722580644
2027,12,15,118.83154316129033
2027,12,16,131.66468822580646
2027,12,17,137.38095687096774
2027,12,18,126.01599016129032
2027,12,19,122.37567774193548
2027,12,20,116.7861883548387
2027,12,21,112.79282996774194
2027,12,22,115.22053270967743
2027,12,23,111.15913093548387
2028,1,0,101.05729887096774
2028,1,1,99.31740535483871
2028,1,2,98.05130970967741
2028,1,3,97.59489258064517
2028,1,4,97.86726322580644
2028,1,5,100.12053580645161
2028,1,6,102.82854277419355
2028,1,7,112.6899398064516
2028,1,8,113.25204087096775
2028,1,9,110.34915235483871
2028,1,10,109.92472829032258
2028,1,11,106.14200629032258
2028,1,12,102.52410429032258
2028,1,13,102.63471983870969
2028,1,14,104.24050616129033
2028,1,15,110.51977506451612
2028,1,16,122.11873377419354
2028,1,17,127.51890103225806
2028,1,18,117.90574316129033
2028,1,19,114.83626696774193
2028,1,20,109.91477367741936
2028,1,21,106.29440970967742
2028,1,22,108.14296738709677
2028,1,23,104.60104596774192
2028,2,0,120.17137820689655
2028,2,1,118.14469858620689
2028,2,2,116.7872886551724
2028,2,3,116.21063251724138
2028,2,4,116.55247706896552
2028,2,5,119.24675213793104
2028,2,6,121.92118268965517
2028,2,7,133.0308315862069
2028,2,8,129.72277844827588
2028,2,9,126.2152065862069
2028,2,10,126.77708351724138
2028,2,11,122.66983344827587
2028,2,12,119.05595682758621
2028,2,13,119.21482079310346
2028,2,14,121.01418299999999
2028,2,15,127.61942165517242
2028,2,16,140.2456807586207
2028,2,17,146.39495668965517
2028,2,18,134.08569331034482
2028,2,19,130.50829031034485
2028,2,20,128.73531
2028,2,21,124.55976193103449
2028,2,22,127.87676706896552
2028,2,23,123.83419920689656
2028,3,0,100.26478680645161
2028,3,1,98.69066680645162
2028,3,2,98.09266093333333
2028,3,3,97.10249183870968
2028,3,4,97.29829519354838
2028,3,5,99.4386993548387
2028,3,6,105.40745461290322
2028,3,7,114.26559219354839
2028,3,8,112.50337483870968
2028,3,9,109.48991793548387
2028,3,10,99.40022129032258
2028,3,11,96.10805006451614
2028,3,12,92.92762296774194
2028,3,13,92.97924870967742
2028,3,14,94.35525170967742
2028,3,15,99.50399632258065
2028,3,16,107.89684451612904
2028,3,17,123.44976232258064
2028,3,18,107.16744364516128
2028,3,19,104.305362
2028,3,20,102.06210093548388
2028,3,21,98.76363938709677
2028,3,22,103.04315677419355
2028,3,23,99.82693822580644
2028,4,0,62.43694953333333
2028,4,1,60.37457966666667
2028,4,2,58.9244391
2028,4,3,58.553602133333335
2028,4,4,58.61043933333334
2028,4,5,60.544182533333334
2028,4,6,64.90699216666667
2028,4,7,69.32611823333333
2028,4,8,59.35910783333333
2028,4,9,48.99209746666667
2028,4,10,31.7357136
2028,4,11,27.775064333333333
2028,4,12,22.304429433333333
2028,4,13,21.07204856666667
2028,4,14,21.81563176666667
2028,4,15,25.281978166666665
2028,4,16,33.391924933333335
2028,4,17,53.09995693333334
2028,4,18,61.016669066666665
2028,4,19,70.24908313333334
2028,4,20,72.94601229999999
2028,4,21,68.85232843333333
2028,4,22,67.20685526666666
2028,4,23,62.85532263333334
2028,5,0,51.78145751612903
2028,5,1,50.089269903225805
2028,5,2,49.029934806451614
2028,5,3,48.77072225806452
2028,5,4,48.92523170967742
2028,5,5,50.71175483870967
2028,5,6,54.939523967741934
2028,5,7,59.50526170967742
2028,5,8,51.582645709677415
2028,5,9,42.97789270967742
2028,5,10,25.839184258064517
2028,5,11,22.21633916129032
2028,5,12,16.743543806451612
2028,5,13,15.618356032258065
2028,5,14,16.308090225806453
2028,5,15,19.978787
2028,5,16,28.21295051612903
2028,5,17,46.883944096774194
2028,5,18,52.01606964516129
2028,5,19,59.74000077419355
2028,5,20,62.05904303225807
2028,5,21,58.509281064516124
2028,5,22,56.32150064516129
2028,5,23,52.665441
2028,6,0,44.723913333333336
2028,6,1,43.68171843333333
2028,6,2,43.12138496666667
2028,6,3,42.94431886666666
2028,6,4,43.105721499999994
2028,6,5,44.5316796
2028,6,6,46.7638779
2028,6,7,48.640329400000006
2028,6,8,46.327688566666666
2028,6,9,41.065354533333334
2028,6,10,24.493269933333334
2028,6,11,22.206821233333336
2028,6,12,17.983771133333335
2028,6,13,16.986995966666665
2028,6,14,17.181264566666666
2028,6,15,20.9520503
2028,6,16,28.305138833333334
2028,6,17,49.0679982
2028,6,18,48.11710353333333
2028,6,19,52.56418956666666
2028,6,20,53.434361433333336
2028,6,21,52.197836433333336
2028,6,22,55.3477851
2028,6,23,46.679233100000005
2028,7,0,70.389682
2028,7,1,68.83567793548387
2028,7,2,68.0004907419355
2028,7,3,67.71455361290323
2028,7,4,67.90631606451612
2028,7,5,69.92486000000001
2028,7,6,73.08833661290323
2028,7,7,74.99168367741935
2028,7,8,71.18685119354839
2028,7,9,62.96897690322581
2028,7,10,44.04571593548388
2028,7,11,40.6956354516129
2028,7,12,35.022496612903225
2028,7,13,33.521035
2028,7,14,33.79104241935484
2028,7,15,38.614124
2028,7,16,48.45159870967742
2028,7,17,73.65461293548387
2028,7,18,72.24879506451613
2028,7,19,78.90216041935484
2028,7,20,80.14657403225807
2028,7,21,78.196113
2028,7,22,83.1065121935484
2028,7,23,72.79581606451613
2028,8,0,53.424765290322576
2028,8,1,52.10986429032258
2028,8,2,51.368322322580646
2028,8,3,51.10100706451613
2028,8,4,51.258390741935486
2028,8,5,52.87883474193548
2028,8,6,55.412936096774196
2028,8,7,57.3555924516129
2028,8,8,54.69642616129032
2028,8,9,48.48666429032258
2028,8,10,31.138867032258066
2028,8,11,28.246980967741937
2028,8,12,23.593428774193548
2028,8,13,22.476412354838708
2028,8,14,22.677478451612906
2028,8,15,26.89973851612903
2028,8,16,34.96741806451613
2028,8,17,56.77471848387096
2028,8,18,55.89761203225807
2028,8,19,61.08106738709677
2028,8,20,62.162762354838705
2028,8,21,60.76396570967742
2028,8,22,64.42504029032258
2028,8,23,55.247685322580644
2028,9,0,83.39283033333332
2028,9,1,81.5370418
2028,9,2,80.53045603333334
2028,9,3,80.16956346666666
2028,9,4,80.39871166666667
2028,9,5,82.83494300000001
2028,9,6,86.74972173333335
2028,9,7,90.03852103333334
2028,9,8,85.87439353333335
2028,9,9,76.58456989999999
2028,9,10,60.66976463333333
2028,9,11,56.57289793333334
2028,9,12,49.953583099999996
2028,9,13,48.1575359
2028,9,14,48.482195266666665
2028,9,15,54.02958183333333
2028,9,16,68.5246174
2028,9,17,86.5096278
2028,9,18,84.76701766666666
2028,9,19,92.49323093333332
2028,9,20,93.91950106666667
2028,9,21,91.60234050000001
2028,9,22,92.37330733333333
2028,9,23,86.80462689999999
2028,10,0,83.01795761290322
2028,10,1,81.14685999999999
2028,10,2,79.550853875
2028,10,3,79.53365329032258
2028,10,4,80.23086
2028,10,5,83.49070583870969
2028,10,6,89.55490396774194
2028,10,7,95.6653795483871
2028,10,8,96.35242229032258
2028,10,9,91.97611767741937
2028,10,10,84.13686903225806
2028,10,11,79.435652
2028,10,12,73.98173219354838
2028,10,13,72.54898335483871
2028,10,14,73.81657693548387
2028,10,15,81.0932434516129
2028,10,16,92.20313193548387
2028,10,17,102.29296309677419
2028,10,18,91.56909367741936
2028,10,19,92.68693574193549
2028,10,20,89.94218245161291
2028,10,21,87.1529785483871
2028,10,22,88.92446558064516
2028,10,23,85.40678299999999
2028,11,0,107.82994186666666
2028,11,1,106.1564991
2028,11,2,105.06114426666666
2028,11,3,104.60907426666667
2028,11,4,104.8415109
2028,11,5,107.1005215
2028,11,6,112.9835762
2028,11,7,122.14331440000001
2028,11,8,123.10176526666667
2028,11,9,119.94220593333333
2028,11,10,112.19993236666667
2028,11,11,108.94217366666666
2028,11,12,105.84722436666667
2028,11,13,105.8269906
2028,11,14,107.69456596666667
2028,11,15,113.27579413333333
2028,11,16,125.45822786666668
2028,11,17,135.166889
2028,11,18,119.10884213333334
2028,11,19,116.49113156666667
2028,11,20,111.89863926666666
2028,11,21,108.4984302
2028,11,22,112.44696486666666
2028,11,23,109.20271823333333
2028,12,0,101.24475177419355
2028,12,1,99.54759912903226
2028,12,2,98.39990012903226
2028,12,3,97.89858948387098
2028,12,4,98.0039399032258
2028,12,5,99.89653554838709
2028,12,6,102.01033958064515
2028,12,7,110.17521900000001
2028,12,8,111.05031706451612
2028,12,9,108.50680429032258
2028,12,10,107.27332690322581
2028,12,11,104.09071203225807
2028,12,12,100.98396058064516
2028,12,13,100.63572106451613
2028,12,14,102.60546164516128
2028,12,15,108.24231609677419
2028,12,16,118.64682641935484
2028,12,17,123.06572838709678
2028,12,18,115.8707265483871
2028,12,19,113.56930767741935
2028,12,20,109.50699229032259
2028,12,21,106.35789087096775
2028,12,22,107.25257803225806
2028,12,23,104.13837412903226
2029,1,0,89.25816183870968
2029,1,1,87.83626093548388
2029,1,2,86.9047385483871
2029,1,3,86.50529283870966
2029,1,4,86.67457348387097
2029,1,5,88.56577567741935
2029,1,6,91.09845412903226
2029,1,7,99.28390512903225
2029,1,8,100.05595651612903
2029,1,9,97.53026732258064
2029,1,10,96.17149916129033
2029,1,11,93.4612395483871
2029,1,12,90.85778580645162
2029,1,13,90.81120332258065
2029,1,14,92.3925885483871
2029,1,15,97.00176158064515
2029,1,16,106.18278122580645
2029,1,17,110.02999422580646
2029,1,18,104.12199451612904
2029,1,19,101.92224874193549
2029,1,20,98.04267277419356
2029,1,21,95.16613748387097
2029,1,22,95.17426661290322
2029,1,23,92.45690048387097
2029,2,0,86.92277792857143
2029,2,1,85.4983227857143
2029,2,2,84.6155777857143
2029,2,3,84.20442675000001
2029,2,4,84.38156578571429
2029,2,5,86.20394546428572
2029,2,6,88.71418557142856
2029,2,7,96.72958807142857
2029,2,8,97.47862053571428
2029,2,9,94.981449
2029,2,10,93.42168178571428
2029,2,11,90.81304342857142
2029,2,12,88.48432528571428
2029,2,13,88.42490660714286
2029,2,14,89.95489242857143
2029,2,15,94.31268310714286
2029,2,16,103.15623392857142
2029,2,17,106.95166292857142
2029,2,18,101.53280110714286
2029,2,19,99.41314135714286
2029,2,20,95.63675149999999
2029,2,21,92.83631725
2029,2,22,92.62122071428573
2029,2,23,89.98674857142858
2029,3,0,76.58979022580645
2029,3,1,75.35882248387097
2029,3,2,74.6696371
2029,3,3,74.20391396774193
2029,3,4,74.30235432258065
2029,3,5,75.75955229032257
2029,3,6,79.53435667741935
2029,3,7,85.752884
2029,3,8,86.44192058064516
2029,3,9,84.32603496774193
2029,3,10,74.45774706451613
2029,3,11,72.25059122580646
2029,3,12,70.1900308064516
2029,3,13,69.9706759032258
2029,3,14,71.38280319354838
2029,3,15,75.16654132258064
2029,3,16,81.01744654838708
2029,3,17,95.23079387096774
2029,3,18,84.54641158064517
2029,3,19,82.8305113548387
2029,3,20,79.822152
2029,3,21,77.52179509677418
2029,3,22,79.05076951612904
2029,3,23,76.80038829032259
2029,4,0,75.0780714
2029,4,1,72.8118801
2029,4,2,71.31749503333334
2029,4,3,70.8399534
2029,4,4,71.0022689
2029,4,5,73.34731823333333
2029,4,6,78.26622176666666
2029,4,7,83.09057856666666
2029,4,8,73.35572423333333
2029,4,9,62.266887200000006
2029,4,10,43.51713696666666
2029,4,11,39.4382903
2029,4,12,33.28233203333333
2029,4,13,31.931908466666666
2029,4,14,32.5990907
2029,4,15,36.72254503333333
2029,4,16,45.59559936666667
2029,4,17,66.7796481
2029,4,18,74.8311597
2029,4,19,84.2886485
2029,4,20,86.76232476666668
2029,4,21,82.40819916666666
2029,4,22,81.47710693333333
2029,4,23,76.9833407
2029,5,0,64.16665816129031
2029,5,1,62.229471612903225
2029,5,2,61.080820290322585
2029,5,3,60.68314793548387
2029,5,4,60.754615
2029,5,5,62.62568864516129
2029,5,6,66.34608832258064
2029,5,7,70.46748077419355
2029,5,8,62.67851625806452
2029,5,9,52.45920029032258
2029,5,10,33.54063329032258
2029,5,11,30.420105387096775
2029,5,12,24.976719096774193
2029,5,13,23.94053170967742
2029,5,14,24.447002677419356
2029,5,15,28.340015612903226
2029,5,16,36.713655967741936
2029,5,17,56.843584
2029,5,18,63.98862848387097
2029,5,19,71.87292503225807
2029,5,20,74.05426106451613
2029,5,21,70.57163229032258
2029,5,22,69.04445977419354
2029,5,23,65.08401838709678
2029,6,0,55.574721233333335
2029,6,1,54.36252536666667
2029,6,2,53.63532386666667
2029,6,3,53.29806896666666
2029,6,4,53.3586812
2029,6,5,54.72452296666667
2029,6,6,57.117395099999996
2029,6,7,59.338037
2029,6,8,56.956757599999996
2029,6,9,51.4383851
2029,6,10,33.4800222
2029,6,11,30.553139966666667
2029,6,12,25.881025266666665
2029,6,13,24.7709589
2029,6,14,24.9183294
2029,6,15,28.752393666666666
2029,6,16,37.9940778
2029,6,17,59.455496266666664
2029,6,18,58.44433816666666
2029,6,19,62.8388082
2029,6,20,63.6079074
2029,6,21,62.147722933333334
2029,6,22,65.85273153333334
2029,6,23,57.1229903
2029,7,0,57.07476690322581
2029,7,1,55.83179335483871
2029,7,2,55.068918483870966
2029,7,3,54.71609848387097
2029,7,4,54.78537409677419
2029,7,5,56.19128148387097
2029,7,6,58.67961193548387
2029,7,7,60.905893322580646
2029,7,8,58.40589751612903
2029,7,9,52.59598145161291
2029,7,10,34.72958787096774
2029,7,11,31.839234483870968
2029,7,12,27.22008170967742
2029,7,13,26.07209348387097
2029,7,14,26.227717258064516
2029,7,15,29.98314348387097
2029,7,16,39.181839741935484
2029,7,17,60.96328022580646
2029,7,18,60.01894622580645
2029,7,19,64.5658274516129
2029,7,20,65.362647
2029,7,21,63.86198516129032
2029,7,22,67.68098283870967
2029,7,23,58.848235645161296
2029,8,0,63.7998315483871
2029,8,1,62.294215096774195
2029,8,2,61.37025383870968
2029,8,3,60.95655877419355
2029,8,4,61.05978083870968
2029,8,5,62.71415958064516
2029,8,6,65.55231738709678
2029,8,7,67.93672025806453
2029,8,8,65.28167329032259
2029,8,9,58.732615354838714
2029,8,10,40.26346706451613
2029,8,11,36.64454787096774
2029,8,12,31.48571316129032
2029,8,13,30.253837322580647
2029,8,14,30.426059322580645
2029,8,15,34.918395354838715
2029,8,16,44.65793567741935
2029,8,17,67.00895693548388
2029,8,18,66.26917503225806
2029,8,19,71.54905532258064
2029,8,20,72.62180767741935
2029,8,21,71.02960770967742
2029,8,22,75.19548612903226
2029,8,23,65.89897925806451
2029,9,0,76.74169839999999
2029,9,1,75.05631053333333
2029,9,2,74.01882143333334
2029,9,3,73.52144363333333
2029,9,4,73.5820239
2029,9,5,75.3599171
2029,9,6,78.52213090000001
2029,9,7,81.94996853333333
2029,9,8,78.53442283333334
2029,9,9,70.68829703333334
2029,9,10,54.80420636666667
2029,9,11,50.7667201
